,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
1736,14%,"California, California Other, California, US",750 ml,Red, US,5/1/2015,"This smells oaky and tastes ripe and pure, like crushed blackberries and raspberries. It feels plush and smooth in the mouth, finishing on the soft side. While medium bodied, it has just a touch of tannin to balance the ripeness and make it appetizing to drink.",,,Manifesto! 2012 Zinfandel (California),$16, California,87, California Other,Jim Gordon,@gordone_cellars,California,Not rated yet [Add Your Review],Zinfandel,2012,Manifesto!
1737,14.25%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,5/1/2015,"Oodles of black cherry and boysenberry fill the aromas and flavors of this bold but not-too-big wine. The rich, ripe fruit shows right away in the nose, and continues on the palate but gets reined in a bit (in a good way) by a firm texture created by good acidity and tannins.",,,Drytown 2012 Primitivo (Amador County),$18, California,87, Sierra Foothills,Jim Gordon,@gordone_cellars,Amador County,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2012,Drytown
1738,15%,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,Red, US,5/1/2015,"With all of the fruit hailing from Zephyr Ridge Vineyard, this wine is lighter in color, with suggestions of ash, cigar box, vanilla, coffee and red fruit. It's soft in feel, flavorful yet still quite deft. Good acidity backs it all up, finishing warm.",Howling Wolfe,,Thurston Wolfe 2012 Howling Wolfe Zinfandel (Horse Heaven Hills),$20, Washington,87, Columbia Valley,Sean P. Sullivan,@wawinereport,Horse Heaven Hills,Not rated yet [Add Your Review],Zinfandel,2012,Thurston Wolfe
1739,15.5%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,5/1/2015,"Lighter in color than many other bottlings, this shows cherry and pepper spice on a somewhat reserved nose. But that light color unleashes a lush and ripe palate, with red berries, nutmeg and game flavors showing most prominently.",Rapscallion,,League of Rogues 2012 Rapscallion Zinfandel (Paso Robles),$30, California,87, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2012,League of Rogues
1740,13.5%,"Lodi, Central Valley, California, US",750 ml,Red, US,5/1/2015,"This tastes honest, clean and direct, with a nice mixture of fruity, woody and savory herbal aromas and flavors. It's medium in body and offers just a touch of tannin to add a little grip to the texture. A tasty raspberry note gives it even more personality.",,,McManis 2013 Zinfandel (Lodi),$11, California,87, Central Valley,Jim Gordon,@gordone_cellars,Lodi,Not rated yet [Add Your Review],Zinfandel,2013,McManis
1741,13%,"Central Coast, Central Coast, California, US",750 ml,Red, US,5/1/2015,"The nose on this well-priced wine of mostly Paso Robles fruit is initially hidden, but patience reveals mossy forest-floor notes alongside charred, crushed herbs. The palate also leans more toward savory than ripe fruit, with oregano and thyme most prevalent, although quite restrained altogether.",,,Coastline 2013 Zinfandel (Central Coast),$12, California,86, Central Coast,Matt Kettmann,@mattkettmann,Central Coast,Not rated yet [Add Your Review],Zinfandel,2013,Coastline
1742,15.8%,"Lodi, Central Valley, California, US",750 ml,Red, US,5/1/2015,"IFragrant with sweet vanilla and nutmeg from new oak, this has a very full body and velvety texture. All that oak somewhat masks the fruit aromas and flavors, so this may be too extreme for purists.",Marisa Vineyard,,Klinker Brick 2012 Marisa Vineyard Zinfandel (Lodi),$30, California,86, Central Valley,Jim Gordon,@gordone_cellars,Lodi,Not rated yet [Add Your Review],Zinfandel,2012,Klinker Brick
1743,14.8%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,5/1/2015,"Aromas jump between ripe plum and a dark earthy character, from graphite to wet slate. There is a quite a lot of zing on the palate, perhaps even a touch of carbonation, with flavors of cola and sassafras settling on a blackberry-juice backbone.",,,Alma Sol 2012 Zinfandel (Paso Robles),$32, California,84, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2012,Alma Sol
1744,15.2%,"Columbia Gorge (OR), Oregon Other, Oregon, US",750 ml,Red, US,4/1/2015,"Even by past standards, this new vintage of Sineann's Old Vine Zin is spectacular, with ripe, jammy, concentrated fruit flavors of fig, black cherry and purple plum. The balance among the fruit, acidity, tannin and alcohol is spot-on, without blowing away the more subtle compexity of the old vine fruit.",Old Vine,,Sineann 2013 Old Vine Zinfandel (Columbia Gorge (OR)),$39, Oregon,95, Oregon Other,Paul Gregutt,@paulgwine ,Columbia Gorge (OR),Not rated yet [Add Your Review],Zinfandel,2013,Sineann
1745,14.8%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,4/1/2015,"This is an exceptional Zinfandel from a renowned site, as famous for Pinot Noir and Chardonnay as it has now become for Zin. Heady aromas of raspberry, blackberry and boysenberry tease before coming to life on the palate, accented by a delightful complement of allspice and juicy acidity. Medium bodied, it's incredibly easy to enjoy and rich in all the right ways.",Bacigalupi Vineyard,,Williams Selyem 2012 Bacigalupi Vineyard Zinfandel (Russian River Valley),$55, California,94, Sonoma,Virginie Boone,@vboone,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2012,Williams Selyem
1746,14.5%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,4/1/2015,"This gorgeous Zinfandel comes from a vineyard on Bradford Mountain at 1,000 feet elevation, with the vines planted in red, volcanic soils. The palate explodes in juicy plum flavor, with a silky, velvety texture and satisfying cinnamon and pepper spice that plays off the fruit. It's a structured and fresh selection.",Grist Vineyard,,Gary Farrell 2012 Grist Vineyard Zinfandel (Dry Creek Valley),$45, California,94, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2012,Gary Farrell
1747,15%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,4/1/2015,"Sourced from a dry-farmed, 40-year-old vineyard, this Zin offers aromas of red brick, cherry syrup, licorice, black sage, shaved nutmeg and nose-tickling baking spices. The grippy palate is driven by sagebrush and chemise, with ample amounts of pepper and spice giving nuance to the ripe blackberry fruit.",Sheep Camp,,Lone Madrone 2011 Sheep Camp Zinfandel (Paso Robles),$45, California,93, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2011,Lone Madrone
1748,14.5%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,4/1/2015,"There's something special about this Zin, given a handful of Petite Sirah for aromatic depth. It opens with supple, high-toned raspberry and cherry before delving into a layering of dusty, cinnamon spice. Juicy, alive and fresh, it delivers a cherry-vanilla finish.",Timber Crest Vineyard,,Kokomo 2012 Timber Crest Vineyard Zinfandel (Dry Creek Valley),$32, California,93, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2012,Kokomo
1749,15.5%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,4/1/2015,"Saitone is a supremely historic vineyard, planted originally in 1895 in the thick of the Russian River Valley's Olivet Bench, a coveted spot these days for Pinot Noir. The wine offers supple, soft tannins around a juicy intensity of grenadine and berry crumble. The structured backbone of minerality is remarkable.",Saitone Vineyard Olivet Bench,,De Loach 2012 Saitone Vineyard Olivet Bench Zinfandel (Russian River Valley),$45, California,92, Sonoma,Virginie Boone,@vboone,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2012,De Loach
1750,14.6%,"Columbia Gorge (OR), Oregon Other, Oregon, US",750 ml,Red, US,4/1/2015,"From a recently planted site on the Oregon side of the Columbia Gorge, this combines tangy, raspberry fruit concentration with elegance. Spicy and vertically stacked with flavors, it moves from brambly, peppery fruits into a long finish with highlights of cinnamon and spice. The vine cuttings are from Lonnie Wright's original (1893) planting.",Volcano Ridge Vineyard,,Heart Catcher 2012 Volcano Ridge Vineyard Zinfandel (Columbia Gorge (OR)),$32, Oregon,92, Oregon Other,Paul Gregutt,@paulgwine ,Columbia Gorge (OR),Not rated yet [Add Your Review],Zinfandel,2012,Heart Catcher
1751,14.5%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,4/1/2015,"From a vineyard holding in the midst of prime Pinot Noir country, Maffei intrigues in ripe, hearty plum, black cherry and kir aromas and flavors. The tannins are soft and nicely managed, accented by notes of nutmeg and black pepper.",Maffei Vineyard,,Gary Farrell 2012 Maffei Vineyard Zinfandel (Russian River Valley),$45, California,92, Sonoma,Virginie Boone,@vboone,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2012,Gary Farrell
1752,15%,"Contra Costa County, Central Coast, California, US",750 ml,Red, US,4/1/2015,"This big but well-behaved wine brings out the pure deliciousness of the grapes. It smells perfectly ripe without being sweet or jammy, feels very elegant and rich, and tastes like blackberry-boysenberry juice. It's just tannic enough for balance, and the polished fruitiness continues through the finish.",Big Break Vineyard,,Cline 2012 Big Break Vineyard Zinfandel (Contra Costa County),$30, California,92, Central Coast,Jim Gordon,@gordone_cellars,Contra Costa County,Not rated yet [Add Your Review],Zinfandel,2012,Cline
1753,14.8%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,4/1/2015,"The winery's smaller Zin projects are fantastic, and this is a great example, with aromas of strawberry extract mingling with mint, anise and leather. The palate is even more savory, with mushrooms, olives and herb-crusted roast beef, benefiting from ripe plum fruit as well.",Snow,,Peachy Canyon 2012 Snow Zinfandel (Paso Robles),$38, California,92, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2012,Peachy Canyon
1754,14.9%,"Napa Valley, Napa, California, US",750 ml,Red, US,4/1/2015,"Gamy and somewhat sanguine, this fleshy, soft and evolving Zinfandel from a Napa Cab producer shows off Napa's worthiness as a place for Zin, both in terms of grape growing and winemaking. Plum jam and cinnamon play off one another with ease, combining in full force on the finish.",,,Hunnicutt 2012 Zinfandel (Napa Valley),$45, California,91, Napa,Virginie Boone,@vboone,Napa Valley,Not rated yet [Add Your Review],Zinfandel,2012,Hunnicutt
1755,15%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,4/1/2015,"This full-bodied, balanced wine opens elegantly in the glass, revealing red berry and spice around a core of soft, layered tannins and restrained oak. On the finish a remarkable sprinkling of black pepper lingers playfully on the tongue.",,,De Loach 2012 Zinfandel (Russian River Valley),$20, California,91, Sonoma,Virginie Boone,@vboone,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2012,De Loach
1756,15.8%,"Rutherford, Napa, California, US",750 ml,Red, US,4/1/2015,"This 100% estate-grown field blend of Zinfandel and Petite Sirah made in microscopic quantities impresses in every way. Smoky dust hits the nose first, before ushering in soft layers of juicy, lush blackberry, savory pepper and herb. Balanced and delicious, it's a worthwhile find from Rutherford, land of Cab.",McGah Family Vineyards Scarlett,,McGah Family 2012 McGah Family Vineyards Scarlett Zinfandel (Rutherford),$38, California,91, Napa,Virginie Boone,@vboone,Rutherford,Not rated yet [Add Your Review],Zinfandel,2012,McGah Family
1757,15.8%,"Rutherford, Napa, California, US",750 ml,Red, US,4/1/2015,"This 100% estate-grown field blend of Zinfandel and Petite Sirah made in microscopic quantities impresses in every way. Smoky dust hits the nose first, before ushering in soft layers of juicy, lush blackberry, savory pepper and herb. Balanced and delicious, it's a worthwhile find from Rutherford, land of Cab.",McGah Family Vineyards Scarlett,,McGah Family 2012 McGah Family Vineyards Scarlett Zinfandel (Rutherford),$38, California,91, Napa,Virginie Boone,@vboone,Rutherford,Not rated yet [Add Your Review],Zinfandel,2012,McGah Family
1758,15.6%,"Napa Valley, Napa, California, US",750 ml,Red, US,4/1/2015,"The producer does nice things with this 100% Primitivo, coaxing attractive, chewy liqueur-like red fruit from the grapes before aging them in French oak, just a third of the barrels new. The woody tones are well integrated, and the wine boasts a smooth texture and subtle power.",Block 24,,Hendry 2012 Block 24 Primitivo (Napa Valley),$35, California,91, Napa,Virginie Boone,@vboone,Napa Valley,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2012,Hendry
1759,14.5%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,4/1/2015,"With opulent ripe fruit flavors and plenty of tannin and acidity to back them, this is a complete, balanced and appetizing wine. It smells like blackberry with smoky, meaty accents, tastes rich and full of berries, and feels firm and tangy on the palate. It should improve through 2017.",,,Easton 2013 Zinfandel (Amador County),$18, California,91, Sierra Foothills,Jim Gordon,@gordone_cellars,Amador County,Not rated yet [Add Your Review],Zinfandel,2013,Easton
1760,14.5%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,4/1/2015,"Coppola has swung for the fences and cleared them with this charming Zinfandel, blended with 20% Petite Sirah. Brown sugar, clove and nutmeg give warmth and depth to the juicy red and black berry flavors. Succulent and supple, the finish completes the picture, adding a sprinkling of black pepper to the mix.",Director's Cut,,Francis Ford Coppola 2012 Director's Cut Zinfandel (Dry Creek Valley),$22, California,91, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2012,Francis Ford Coppola
1761,15.6%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,4/1/2015,"Dusty soft tannins envelope mouthwatering flavors of grandmother's berry pie all within a brambly, brawny package of full-bodied weight and texture that manages to seem elegant on the palate. The juicy concentrated fruit-forward flavor lasts through the long finish.",My Father's Vineyard Old Vines,,St. Francis 2012 My Father's Vineyard Old Vines Zinfandel (Dry Creek Valley),$45, California,90, Sonoma,Virginie Boone,@vboone,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2012,St. Francis
