,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
2603,13%,"Sancerre, Loire Valley, France",750 ml,White, France,5/1/2016,"From a parcel of 25-year-old vines, this is a concentrated, firm wine that needs to age. It has good potential with its tight, steely character and smoky edge. The fruitiness comes from the organic and biodynamic grapes that give richness as well as a final fresh, crisp aftertaste. Drink from 2017.",Le Clos de Bannon,Opici Wines,Domaine Fouassier 2014 Le Clos de Bannon  (Sancerre),$30, Loire Valley,90,Sancerre,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Domaine Fouassier
2604,13%,"Menetou-Salon, Loire Valley, France",750 ml,White, France,5/1/2016,"Produced from 25-year-old vines, this is a fresh as well as ripe wine, well balanced between herbal flavors and white and citrus fruitiness. It has a rounded texture that is juicy as well as full in the mouth. The wine is ready to drink.",,USA Wine West,Domaine Chavet 2014  Menetou-Salon,$20, Loire Valley,90,Menetou-Salon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Domaine Chavet
2605,12.5%,"Sancerre, Loire Valley, France",750 ml,White, France,5/1/2016,"Masson-Blondelet, better know for its Pouilly Fumé, also has vines in Sancerre in the village of Thauvenay. This brightly lit wine, grown on flint soil, is soft, fruity and ripe with green plum and citrus flavors that are lifted by minerality. Drink from 2017.",,Votto Vines Importing,Domaine Masson-Blondelet 2014  Sancerre,$38, Loire Valley,90,Sancerre,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Domaine Masson-Blondelet
2606,12.5%,"Pouilly-Fumé, Loire Valley, France",750 ml,White, France,5/1/2016,"Ripe and creamy, this has rich pear and apple fruits lightly cut by more lemon flavors. The wine is fruity, textured with minerality and still young. Drink from 2017.",L'Arret Buffatte,WineCraft.US,Domaine Tinel-Blondelet 2014 L'Arret Buffatte  (Pouilly-Fumé),$50, Loire Valley,90,Pouilly-Fumé,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Domaine Tinel-Blondelet
2607,13%,"Sancerre, Loire Valley, France",750 ml,White, France,5/1/2016,"The name of the wine (land of the angels) is inspired by the fact that monks first planted the slope. More prosaically, it is a delightful wine, fresh and crisp with tight acidity that promises to soften to bring out the citrus and ripe pear flavors. Drink from 2017.",La Terre des Anges,Martine's Wines,Domaine Laporte 2014 La Terre des Anges  (Sancerre),$26, Loire Valley,90,Sancerre,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Domaine Laporte
2608,12.5%,"Pouilly-Fumé, Loire Valley, France",750 ml,White, France,5/1/2016,"Blended from grapes from a range of different soils, this open, generous wine has richness and a structure that comes from the ripe apple and gooseberry fruits. The wine is textured and deserves to age. Drink from 2017.",Domaine des Fines Caillottes,VOS Selections,Jean Pabiot et Fils 2014 Domaine des Fines Caillottes  (Pouilly-Fumé),$24, Loire Valley,90,Pouilly-Fumé,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Jean Pabiot et Fils
2609,13.5%,"Sancerre, Loire Valley, France",750 ml,White, France,5/1/2016,"Rich and full in the mouth, this dense wine is focused on ripe white and yellow fruits that are lifted by acidity. The wine is concentrated and tangy, cut with a steely aftertaste. Drink from2017.",Domaine de Saint-Pierre,Tru Wines LLC,Pierre Prieur et Fils 2014 Domaine de Saint-Pierre  (Sancerre),N/A, Loire Valley,90,Sancerre,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Pierre Prieur et Fils
2610,13%,"Russian River Valley, Sonoma, California, US",750 ml,White, US,5/1/2016,"A minuscule amount of this wine was made, all of it fermented entirely in stainless steel. The result is lively in mouthcoating acidity and refreshing swirls of light-bodied mandarin orange and lime.",New Generation,,Passaggio 2014 New Generation Sauvignon Blanc (Russian River Valley),$28, California,90, Sonoma,Virginie Boone,@vboone,Russian River Valley,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Passaggio
2611,12.5%,"Pouilly-Fumé, Loire Valley, France",750 ml,White, France,5/1/2016,"This wine is packed with ripe fruit, fresh acidity and crisply textured minerality. Finely wrought, it's structured and made to age, with a strong steely backbone to the otherwise fresh lemon and lime flavors. Drink from 2018.",,Serendipity Wine Imports,Château Favray 2014  Pouilly-Fumé,$19, Loire Valley,90,Pouilly-Fumé,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Château Favray
2612,13%,"Sancerre, Loire Valley, France",750 ml,White, France,5/1/2016,"Part of the same family business as Philippe Girard's wines (Benoît is his brother), this is a ripe, pure and clean wine. Perfumed acidity and zesty flavors are integrated into the rich green fruit. Apples and green plums dominate this refreshing wine that will develop. Drink from 2017.",,"Milton's Distributing Co., Inc",Benoît Girard 2014  Sancerre,N/A, Loire Valley,90,Sancerre,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Benoît Girard
2613,13%,"Sancerre, Loire Valley, France",750 ml,White, France,5/1/2016,"Delicious while also young and textured, this wine comes from biodynamically grown grapes. It has a strong sense of minerality as well as intense citrus and green fruits. It's tight at the moment and needs to round out, so drink from 2018.",Le Pavé,1_No Submitting Co,Domaine Vacheron 2014 Le Pavé  (Sancerre),N/A, Loire Valley,90,Sancerre,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Domaine Vacheron
2614,13%,"Sancerre, Loire Valley, France",750 ml,White, France,5/1/2016,"Produced from three vineyards in the north of the Sancerre appellation, this is a crisp, ripe wine. It offers a blend of green plum and lime with a touch of white peach. The acidity, still young, will soften over the next few months when the wine will be even better. Drink from 2017.",,DB Wine Selection,Domaine de Rome 2014  Sancerre,$20, Loire Valley,90,Sancerre,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Domaine de Rome
2615,13.8%,"Alexander Valley, Sonoma, California, US",750 ml,White, US,5/1/2016,"Tangy and intensely vibrant in citrus, this site-specific white sings in grapefruit pith and zest, layering those flavors atop spicy ginger and herb. It finishes bright and fresh on the palate, eager for food.",Redwood Ranch,,Ousterhout 2014 Redwood Ranch Sauvignon Blanc (Alexander Valley),$25, California,90, Sonoma,Virginie Boone,@vboone,Alexander Valley,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Ousterhout
2616,12.5%,"Sancerre, Loire Valley, France",750 ml,White, France,5/1/2016,"Attractively fruity, this wine is soft and full of juicy apple flavors that are given an extra lift by orange zest and lively, upfront acidity. The wine is still young and full of exuberant fruit. Wait until late 2017 for it to broaden out.",La Croix Canat,WineCraft.US,Domaine Tinel-Blondelet 2014 La Croix Canat  (Sancerre),N/A, Loire Valley,89,Sancerre,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Domaine Tinel-Blondelet
2617,12.5%,"Quincy, Loire Valley, France",750 ml,White, France,5/1/2016,"This is an attractive, floral and fragrant wine. Good acidity is well integrated into the fresh citrus and apple flavors. With poise and balance, the wine is fresh, ready as an apéritif.",,Charles Neal Selections,Domaine Adèle Rouzé 2014  Quincy,$20, Loire Valley,89,Quincy,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Domaine Adèle Rouzé
2618,13%,"Pouilly-Fumé, Loire Valley, France",750 ml,White, France,5/1/2016,"This is a steely, smoky wine derived from flint soil. It is crisply fresh, tight and nervy with a strong tang of acidity as well as good intensity. It needs to age, so drink from late 2017.",Cuvée Silice,North Berkeley Imports,Francis Blanchet 2014 Cuvée Silice  (Pouilly-Fumé),N/A, Loire Valley,89,Pouilly-Fumé,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Francis Blanchet
2619,13%,"Nashik, India",750 ml,White, India,5/1/2016,"A nose of cut herbs and just-mown grass backed by notes of white peach barely prepares the taste buds for full-on citrus flavors of lemon, grapefruit and orange peel. It is bright and zesty on the palate, and the finish offers an unexpected but pleasant jolt of eucalyptus.",,"Dreyfus, Ashby & Co",Sula 2015 Sauvignon Blanc (Nashik),$12,Nashik,89,,Mike DeSimone,@worldwineguys,,Not rated yet [Add Your Review],Sauvignon Blanc,2015,Sula
2620,13%,"Menetou-Salon, Loire Valley, France",750 ml,White, France,5/1/2016,"Produced on clay and chalk soil, this wine is soft, with a plump texture that is ripe but has refreshing fruitiness. Very aromatic and with a rounded apple flavor, it is ready to drink.",,Charles Neal Selections,Domaine Jean Teiller 2014  Menetou-Salon,$23, Loire Valley,89,Menetou-Salon,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Domaine Jean Teiller
2621,12.5%,"Sancerre, Loire Valley, France",750 ml,White, France,5/1/2016,"Although best known for its base in Menetou-Salon, Pellé also has 12 acres of vines in Sancerre. This wine is fresh and crisp, with a strongly herbal element that gives a textured character as well as tight acidity. It is ready to drink.",La Croix au Garde,DB Wine Selection,Domaine Pellé 2014 La Croix au Garde  (Sancerre),$29, Loire Valley,89,Sancerre,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Domaine Pellé
2622,12.5%,"Pouilly-Fumé, Loire Valley, France",750 ml,White, France,5/1/2016,"Bringing together fruit from the different soils of Pouilly Fumé, this rich wine offers pear and apricot flavors as well as a strong citrus element. It also is a smoky, steely wine with a firm texture that underlies the fruit. Drink from 2017.",,NakedWines.com,Villebois 2014  Pouilly-Fumé,N/A, Loire Valley,89,Pouilly-Fumé,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Villebois
2623,12.5%,"Sancerre, Loire Valley, France",750 ml,White, France,5/1/2016,"This wine is intense, herbal and aromatic. The palate shows some rounded citrus and yellow-fruit flavors although green gooseberry comes through strongly. It is fresh, floral and deliciously ready to drink.",,NakedWines.com,Villebois 2014  Sancerre,N/A, Loire Valley,89,Sancerre,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Villebois
2624,12.5%,"Sancerre, Loire Valley, France",750 ml,White, France,5/1/2016,"Grapefruit and other citrus flavors dominate this wine. Grown on chalk soil, it is structured and nervy, with a steely texture that promises some aging. Fresh and brilliant in its lively acidity, it is ready to drink now until 2022.",Clos Joanne d'Orion,Sacred Thirst Selections,Gitton Père et Fils 2014 Clos Joanne d'Orion  (Sancerre),$35, Loire Valley,89,Sancerre,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Gitton Père et Fils
2625,13%,"Pouilly-Fumé, Loire Valley, France",750 ml,White, France,5/1/2016,"The flint soil behind this wine gives it a stony, smoky character that is allied to the mineral texture. It's a ripe wine, still young with pure fruit and an intense acidity. The wine needs to age, so drink from 2018.",Corty Artisan Silex,Imported Heritage,Patrice Moreux 2014 Corty Artisan Silex  (Pouilly-Fumé),$25, Loire Valley,89,Pouilly-Fumé,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Patrice Moreux
2626,12.5%,"Sancerre, Loire Valley, France",750 ml,White, France,5/1/2016,"This limited-production wine is still tight and not yet revealing its full potential. As it develops over the next few months, it will show its flavors of ripe red apples and an intense texture. The wine is full bodied while remaining crisp. Give it until 2017 before drinking.",Anthéa,Golden Vines,Domaine Daniel Reverdy et Fils 2014 Anthéa  (Sancerre),$29, Loire Valley,89,Sancerre,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Domaine Daniel Reverdy et Fils
2627,13%,"Štajerska, Slovenia",750 ml,White, Slovenia,5/1/2016,"This Slovenian Sauvignon Blanc has aromas of lemon grass and freshly mowed lawn. It is sharp on entry with flavors of lime juice, orange zest and grapefruit before the bright acidic finish.",Fosilni Breg Reserve,Circo Vino,Ciringa 2011 Fosilni Breg Reserve Sauvignon Blanc (Štajerska),$31,Štajerska,89,,Jeff Jenssen,@worldwineguys,,Not rated yet [Add Your Review],Sauvignon Blanc,2011,Ciringa
2628,12.5%,"Pouilly-Fumé, Loire Valley, France",750 ml,White, France,5/1/2016,"Commemorating the small boats that once plied the Loire river, this wine is fresh with a ripe yellow-fruit character that contrasts with the salty, tangy flavors to give the wine its texture and tight, steely structure. The wine will be best kept for a few months; drink from 2017.",Domaine des Mariniers,"Fruit of the Vines, Inc",Joseph Mellot 2014 Domaine des Mariniers  (Pouilly-Fumé),$30, Loire Valley,89,Pouilly-Fumé,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Joseph Mellot
2629,13.5%,"Napa Valley, Napa, California, US",750 ml,White, US,5/1/2016,"Grass, gooseberry and grapefruit wind their way around a light-bodied, crisp and ephemeral wine, aged mostly in stainless steel, with a small percentage in neutral French oak. Tiny bits of Sémillon and Sauvignon Musque make their way into the mix, for a wine that's textured and refreshing.",,,Atalon 2014 Sauvignon Blanc (Napa Valley),$21, California,89, Napa,Virginie Boone,@vboone,Napa Valley,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Atalon
2630,12.5%,"Sancerre, Loire Valley, France",750 ml,White, France,5/1/2016,"Soft and rounded, this rich wine brings out the smoother side of Sauvignon Blanc. With its apple and pear flavors, it has ripeness that is cut by lime acidity. Drink this wine from 2017.",,Demontoux Fine Wines,Alain Girard et Fils 2014  Sancerre,$29, Loire Valley,89,Sancerre,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Alain Girard et Fils
2631,13%,"Sancerre, Loire Valley, France",750 ml,White, France,5/1/2016,"Coming from a single vineyard, this rich wine has concentration as well as ripe yellow and green fruits. It's a wine to age for a few more months to bring out all its complexity. Drink from 2017.",Les Denisottes,European Cellars,Claude Riffault 2014 Les Denisottes  (Sancerre),$40, Loire Valley,89,Sancerre,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Claude Riffault
2632,14%,"Pouilly-Fumé, Loire Valley, France",750 ml,White, France,5/1/2016,"With grapes from 40-year-old vines, this is a dense and concentrated wine. Yellow fruit as well as crisper citrus flavors give a balance between richness and freshness. It has high alcohol that shows in the light pepper edge although this doesn't detract from the fruitiness of the aftertaste. Drink from 2017.",Les Bernadats,C'est Vin LLC,Domaine Cédrick Bardin 2014 Les Bernadats  (Pouilly-Fumé),$25, Loire Valley,89,Pouilly-Fumé,Roger Voss,@vossroger,,Not rated yet [Add Your Review],Sauvignon Blanc,2014,Domaine Cédrick Bardin
