,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
2011,13%,"Maremma Toscana, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Aromas of dark berry, forest floor and Mediterranean spice lead the nose on this vibrant wine made with 100% Sangiovese. The palate offers crushed blackberry, ripe dark cherry, black pepper and savory herb, while firm but fine-grained tannins provide support.",Sinarra,Opici Wines,Fattoria di Magliano 2012 Sinarra  (Maremma Toscana),$28, Tuscany,90,Maremma Toscana,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2012,Fattoria di Magliano
2012,14%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Aromas of stewed plum, dried hay, toasted oak, espresso and game lead the nose. The palate delivers succulent wild cherry, fig, baking spice, tea leaf and pipe tobacco balanced by polished tannins. It's already accessible. Enjoy through 2019.",Riserva,Monsieur Touton Selection Ltd,Fattoria La Lecciaia 2009 Riserva  (Brunello di Montalcino),$52, Tuscany,90,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2009,Fattoria La Lecciaia
2013,14%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Aromas of leather, coffee, chocolate, grilled rosemary and a balsamic note lead the nose. The smooth palate offers wild cherry, crushed raspberry, licorice and mocha alongside round, ripe tannins. It's not loaded with complexity but it's delicious and already surprisingly accessible. Drink 2016–2022.",,North Berkeley Imports,Cordella 2010  Brunello di Montalcino,$70, Tuscany,90,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Cordella
2014,14%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"This full-bodied red features aromas of underbrush, tilled soil, dark berry, new leather and a whiff of game. The concentrated palate offers ripe black cherry, licorice, mocha and a note of pipe tobacco alongside firm, velvety tannins. It's already ripe and accessible but will also age well for the next decade at least. Drink 2016– 2025.",,Arte Vino,SassodiSole 2010  Brunello di Montalcino,$75, Tuscany,90,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,SassodiSole
2015,15%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Aromas of wild berry, pressed violet, leather, underbrush and a balsamic note lead the nose. The firmly structured palate is still closed but reveals dried red cherry, raspberry, clove, oak, sage and vanilla alongside bracing tannins and firm acidity. The warmth of alcohol is evident on the midpalate. Drink 2017–2022.",,K&L Wine Merchants,Franci 2010  Brunello di Montalcino,$129, Tuscany,90,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Franci
2016,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"This firmly structured wine opens with toasted aromas, baked plum, fennel and a licorice note. The palate offers dried cherry, fig, roasted coffee bean and anisette alongside bracing tannins. Drink through 2020.",Poggio alle Mura Riserva,Banfi Vintners,Banfi 2009 Poggio alle Mura Riserva  (Brunello di Montalcino),$130, Tuscany,90,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2009,Banfi
2017,14%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Aromas of mature plum, dark berry, leather and tobacco take shape in the glass. The big, ripe palate offers mature black cherry, cinnamon and anisette alongside round tannins. Drink through 2019.",Riserva,"Frederick Wildman & Sons, Ltd",Le Chiuse 2009 Riserva  (Brunello di Montalcino),$120, Tuscany,90,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2009,Le Chiuse
2018,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"This earthy, balsamic expression of Sangiovese opens with aromas of tilled soil, ripe berry, leather, fennel and menthol. The palate offers dried Morello cherry, celery, ground pepper and grilled herb alongside firm but refined tannins. Drink 2017–2028.",,Tradizione Imports,Le Macioche 2010  Brunello di Montalcino,$65, Tuscany,90,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Le Macioche
2019,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Oak, herb, fennel, hay and wild berry aromas lead the nose. The firm palate offers Morello cherry, oak, cinnamon, clove, Mediterranean herb and a confectionary note alongside tightly knit and austere tannins that need to unwind. Drink 2018–2030.",,Leonardo LoCascio Selections–The Winebow Group,San Polo 2010  Brunello di Montalcino,$60, Tuscany,90,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,San Polo
2020,14%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Toast, coffee, mocha and spiced plum aromas mingle in the glass. The firm palate offers black cherry, plum, espresso, licorice and tobacco alongside a tannic backbone. It's ripe and powerful but also has the intensity many 2009 wines lack. Drink 2016–2022.",Poggio Abate Riserva,Vias Imports,Tenute del Cerro 2009 Poggio Abate Riserva  (Brunello di Montalcino),$81, Tuscany,90,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2009,Tenute del Cerro
2021,14%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Aromas of leather, tilled earth, underbrush and a slight whiff of cellar floor lead the nose. The rich palate offers plum, steeped black cherry, cinnamon, menthol and a confectionary note alongside mouth-puckering tannins. Drink after 2020.",,Small Vineyards LLC,Brunelli Martoccia 2010  Brunello di Montalcino,$50, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Brunelli Martoccia
2022,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Underbrush, berry, blue flower and rose lead the nose. Still closed, the firm palate eventually reveals dry cherry, licorice and baking spice. A backbone of firm, fine-grained tannins and bright acidity provides support. It closes on a menthol note.",,Abruzzi Imports,Molinari Carlo 2010  Brunello di Montalcino,$80, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Molinari Carlo
2023,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"This earthy wine opens with rather funky aromas of tilled soil, leather and a whiff of barnyard. The hearty palate offers ripe black cherry, game and savory herb alongside chewy tannins. It's a bit rustic but has charm. Drink 2018–2025.",,Saranty Imports,Podere Paganico 2010  Brunello di Montalcino,$40, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Podere Paganico
2024,14%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Underbrush, woodland berry, pressed rose, tobacco leaf, savory herb and menthol aromas mingle in the glass. The palate delivers raw red cherry, anise, white pepper and a note of grilled sage alongside tightly knit tannins and brisk acidity.",,Soilair Selection,Tenuta Friggiali 2010  Brunello di Montalcino,$60, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Tenuta Friggiali
2025,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Spearmint, plum, oak, and menthol aromas take shape in the glass. The dense palate shows ripe plum, espresso, vanilla and licorice alongside bracing tannins. Give this time to unwind. Drink after 2018.",,Kysela Père et Fils,Tenuta Vitanza 2010  Brunello di Montalcino,$60, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Tenuta Vitanza
2026,15%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Aromas of wild berry, savory herb, eucalyptus and pressed flower lead the nose on this straightforward Brunello. The bright, one-dimensional palate offers white pepper, clove, grilled herb and dried cherry alongside assertive tannins and edgy acidity. Drink 2017–2022.",,CV Tuscany Wine Imports,Terre Nere 2010  Brunello di Montalcino,$35, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Terre Nere
2027,13.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Aromas of mature plum, underbrush, coffee and toast lead the nose. The ripe palate offers dried cherry, coffee bean, and a hint of mocha while bracing tannins provide support. Drink through 2019.",Riserva,Fedway Associates,Marchesato degli Aleramici 2009 Riserva  (Brunello di Montalcino),$48, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2009,Marchesato degli Aleramici
2028,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Aromas of stewed fruit, leather, tilled soil and a whiff of game take shape in the glass. The austere palate shows bright red berry, ground white pepper and menthol alongside chewy tannins and brisk acidity. It has the breeding to evolve and improve through 2025 or so.",,Corquete Imports,San Carlo 2010  Brunello di Montalcino,$80, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,San Carlo
2029,15.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Ripe berry, clove, espresso and menthol aromas lead the nose on this hearty wine. The dense, concentrated palate delivers dried cherry, steeped plum, coffee, vanilla, licorice and toasted oak alongside bracing tannins. The heat of evident alcohol throws this wine off balance.",,K&L Wine Merchants,Tassi 2010  Brunello di Montalcino,$139, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Tassi
2030,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Still rather closed, this eventually reveals aromas of cured meat, tilled earth, dark berry and a whiff of cellar floor. The firm palate offers up dark-skinned fruit, licorice and a hint of mocha alongside tightly wound tannins that for now leave a mouth-puckering finish. Give it time to open and develop. Drink 2018–2025.",,K&L Wine Merchants,Il Valentiano 2010  Brunello di Montalcino,$45, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Il Valentiano
2031,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Bottled by a leading Prosecco and grappa firm from Veneto, this has aromas of red berry, grilled herb, blue flower and a hint of leather. The palate offers wild cherry, orange zest, mocha, cinnamon, anise and coffee alongside tightly wound tannins. Drink 2018–2028.",Il Vino dei Poeti,1_No Submitting Co,Bottega 2010 Il Vino dei Poeti  (Brunello di Montalcino),N/A, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Bottega
2032,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Aromas of toasted oak, dark-skinned fruit, leafy underbrush and roasted coffee bean come together in the glass. The palate offers dried black cherry, espresso, mocha, licorice and powdered sage alongside astringent but not very persistent tannins. Drink through 2020.",Poggio alle Mura,Banfi Vintners,Banfi 2010 Poggio alle Mura  (Brunello di Montalcino),$86, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Banfi
2033,N/A,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Aromas include leafy underbrush, fennel, prune and grilled herb. The straightforward palate offers tart red berry, mint, dried sage and white pepper alongside grippy tannins and brisk acidity. Drink after 2018.",,Banfi Vintners,Banfi 2010  Brunello di Montalcino,$75, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Banfi
2034,N/A,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Aromas include leafy underbrush, fennel, prune and grilled herb. The straightforward palate offers tart red berry, mint, dried sage and white pepper alongside grippy tannins and brisk acidity. Drink after 2018.",,Banfi Vintners,Banfi 2010  Brunello di Montalcino,$75, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Banfi
2035,15%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Warm aromas suggest toast, dry soil, savory herb, fennel and forest floor. The palate offers dried black cherry, raspberry and cooking spice alongside fine-grained tannins and the warmth of alcohol. An anisette note signals the close. Drink 2018–2025.",,Villa Italia,Fornacina 2010  Brunello di Montalcino,$64, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Fornacina
2036,13%,"Maremma Toscana, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Made with Sangiovese and a drop of Petit Verdot, this savory wine delivers concentrated blueberry, black cherry, scorched earth, savory herb and licorice sensations. Hearty tannins frame the juicy fruit palate. Drink through 2016.",Sinarra,Opici Wines,Fattoria di Magliano 2011 Sinarra  (Maremma Toscana),$28, Tuscany,89,Maremma Toscana,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2011,Fattoria di Magliano
2037,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Underbrush, stewed plum, anisette and dark berry aromas lead the nose on this hearty Brunello. The one-dimensional palate doles out spirit-soaked black cherry, spiced plum, vanilla and licorice alongside velvety tannins.",,Bedford International,Palazzo 2010  Brunello di Montalcino,$70, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Palazzo
2038,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Aromas recall stewed dark fruit, coffee, clove and toasted oak. The palate delivers plum, woodland berry, mocha, vanilla and a confectionary note alongside bracing tannins. It's still tight and tannic so give it time to unwind. Drink 2017–2022.",,Kobrand,Tenute Silvio Nardi 2010  Brunello di Montalcino,$69, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Tenute Silvio Nardi
2039,14%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Aromas of blue flower, rose and wild berry waft from the glass. The palate is a bit funky but savory, offering crunchy red berry, black raspberry, game, meat juice, clove and grilled herb. It's still young, with bracing tannins.",,Monsieur Touton Selection Ltd,La Collina dei Lecci 2010  Brunello di Montalcino,$40, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,La Collina dei Lecci
2040,14%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"This opens with aromas of toast, woodshop, vanilla, menthol and a confectionary note. The palate offers red cherry, stewed plum and mocha alongside bracing tannins. Anisette signals the close.",,Soilair Selection,Pietranera 2010  Brunello di Montalcino,$49, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2010,Pietranera
2041,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2015,"Oak, mint, toast, steeped plum, pressed violet and menthol are some of the aromas offered by this robust wine. The round palate delivers dried black cherry, fleshy plum, pipe tobacco, leather and a confectionary note. Drink sooner rather than later to capture the remaining fruit.",Riserva,K&L Wine Merchants,Franci 2009 Riserva  (Brunello di Montalcino),$75, Tuscany,89,Brunello di Montalcino,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],Sangiovese,2009,Franci
